ResponseID,StartDate,EndDate,Finished,isAppointer,isClaimant,isRespondent,isOutcome,isOrder,iiAppointer,iiClaimant,iiRespondent,iiOutcome,iiDamages,ConsentForm,InvestorStateSeen,isShareFeesRespondent,isClaimantReimbursesAll,isClaimantReimbursesSome,isSplitExpenses,isRespondentReimbursesSome,isRespondentReimbursesAll,isRespondentReimbursesAll2,isRespondentReimbursesSome2,isSplitExpenses2,isClaimantReimbursesSome2,isClaimantReimbursesAll2,isOpenEnded,iiShown,iiClaimantDamages,iiShareFeesRespondent,iiClaimantReimbursesAll,iiClaimantReimbursesSome,iiSplitExpenses,iiRespondentReimbursesSome,iiRespondentReimbursesAll,iiRespondentReimbursesAll2,iiRespondentReimbursesSome2,iiSplitExpenses2,iiClaimantReimbursesSome2,iiClaimantReimbursesAll2,iiOpenEnded,backgroundShown,genderMale,genderFemale,anyUS,anyCommon,anyCivil,employmentPrivate,employmentProfessor,employmentGovt,employmentOther,employmentCoded,educationCoded,educationAnswered,numArbitrations0,numArbitrations1Plus,isDisputeYes,isDisputeNo,randomizer,RowID,isReimbursement,isWinner,isAppointerSide,isReimbursementFolded,isSplit,isSome,isAll,isAny
FS_3itox7IG1DrLKFS,11/5/2015 2:15,11/5/2015 9:15,0,Blind,a high income economy,a low income economy,Claimant without legal merit,1,.,Fortune 500 company,Fortune 500 company,by majority,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704,NA,Respondent,Blind,NA,NA,NA,NA,NA
FS_3I4TVRpnRC19497,11/15/2015 22:24,11/16/2015 5:24,0,Parties,a high income economy,a low income economy,Respondent wins,1,by the parties.,modest but growing local company in an emerging economy country,Fortune 500 company,unanimously,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706,NA,Respondent,Parties,NA,NA,NA,NA,NA
FS_3HL9ProqdHZ6121,10/28/2015 4:17,10/28/2015 10:17,0,Claimant,a high income economy,a low income economy,Claimant wins,1,by the claimant.,modest but growing local company in an emerging economy country,modest but growing local company in an emerging economy country,by majority,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708,NA,Claimant,Appointed by Winner,NA,NA,NA,NA,NA
FS_3hbc9dwxcBG5ZfY,10/28/2015 12:28,10/28/2015 18:28,0,Respondent,a high income economy,a middle income economy,Respondent wins,0,by the respondent.,Fortune 500 company,Fortune 500 company,by majority,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709,NA,Respondent,Appointed by Winner,NA,NA,NA,NA,NA
FS_3EYbWFexof7AC5q,10/28/2015 5:43,10/28/2015 11:43,0,Blind,a middle income economy,a middle income economy,Respondent wins,1,.,modest but growing local company in an emerging economy country,modest but growing local company in an emerging economy country,by majority,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719,NA,Respondent,Blind,NA,NA,NA,NA,NA
FS_3EoniDXqpYK7pLt,10/27/2015 18:38,10/28/2015 0:38,0,Respondent,a high income economy,a middle income economy,Claimant without legal merit,0,by the respondent.,modest but growing local company in an emerging economy country,modest but growing local company in an emerging economy country,unanimously,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721,NA,Respondent,Appointed by Winner,NA,NA,NA,NA,NA
FS_3emJetAiFbQKIUO,10/27/2015 17:42,10/27/2015 23:42,0,Claimant,a middle income economy,a middle income economy,Outside jurisdiction,0,by the claimant.,Fortune 500 company,modest but growing local company in an emerging economy country,unanimously,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,NA,Respondent,Appointed by Loser,NA,NA,NA,NA,NA
FS_3EaM0HcRR6GKvSf,11/2/2015 8:59,11/2/2015 15:59,0,Claimant,a high income economy,a middle income economy,Outside jurisdiction,0,by the claimant.,modest but growing local company in an emerging economy country,modest but growing local company in an emerging economy country,unanimously,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723,NA,Respondent,Appointed by Loser,NA,NA,NA,NA,NA
FS_3EA9GX78s8cRavT,10/28/2015 10:03,10/28/2015 16:03,0,Parties,a middle income economy,a low income economy,Claimant without legal merit,1,by the parties.,Fortune 500 company,Fortune 500 company,by majority,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724,NA,Respondent,Parties,NA,NA,NA,NA,NA
FS_3Dv9COxx3mmI55e,10/30/2015 11:39,10/30/2015 17:39,0,Parties,a high income economy,a middle income economy,Claimant wins,0,by the parties.,Fortune 500 company,modest but growing local company in an emerging economy country,unanimously,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725,NA,Claimant,Parties,NA,NA,NA,NA,NA
FS_3CLvQoijfRBrI2d,12/2/2015 7:08,12/2/2015 14:08,0,Respondent,a high income economy,a middle income economy,Claimant wins,1,by the respondent.,modest but growing local company in an emerging economy country,modest but growing local company in an emerging economy country,by majority,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727,NA,Claimant,Appointed by Loser,NA,NA,NA,NA,NA
FS_31SqaXu8JH0UFSN,10/31/2015 7:33,10/31/2015 13:33,0,Parties,a middle income economy,a low income economy,Claimant without legal merit,0,by the parties.,modest but growing local company in an emerging economy country,Fortune 500 company,unanimously,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730,NA,Respondent,Parties,NA,NA,NA,NA,NA
FS_30jgEuRa4Up95hj,11/7/2015 15:08,11/7/2015 22:08,0,Parties,a high income economy,a low income economy,Claimant wins,1,by the parties.,Fortune 500 company,modest but growing local company in an emerging economy country,by majority,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732,NA,Claimant,Parties,NA,NA,NA,NA,NA
FS_302URdv5tsKF4C6,11/4/2015 7:23,11/4/2015 14:23,0,Respondent,a middle income economy,a low income economy,Claimant wins,0,by the respondent.,modest but growing local company in an emerging economy country,Fortune 500 company,unanimously,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733,NA,Claimant,Appointed by Loser,NA,NA,NA,NA,NA
FS_2ZWz91OPc3VXQYb,10/28/2015 0:44,10/28/2015 6:44,0,Claimant,a middle income economy,a middle income economy,Claimant without legal merit,0,by the claimant.,Fortune 500 company,modest but growing local company in an emerging economy country,by majority,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734,NA,Respondent,Appointed by Loser,NA,NA,NA,NA,NA
FS_2zSh8kq1veP0ZpS,10/27/2015 15:40,10/27/2015 21:40,0,Blind,a high income economy,a middle income economy,Claimant without legal merit,1,.,modest but growing local company in an emerging economy country,modest but growing local company in an emerging economy country,by majority,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,Respondent,Blind,NA,NA,NA,NA,NA
FS_2ZELuI4TgmUk9Bd,10/28/2015 2:20,10/28/2015 8:20,0,Parties,a high income economy,a low income economy,Outside jurisdiction,0,by the parties.,modest but growing local company in an emerging economy country,Fortune 500 company,by majority,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,NA,Respondent,Parties,NA,NA,NA,NA,NA
FS_2YWAPk8korhoLzS,11/1/2015 1:34,11/1/2015 7:34,0,Respondent,a high income economy,a middle income economy,Outside jurisdiction,0,by the respondent.,modest but growing local company in an emerging economy country,modest but growing local company in an emerging economy country,by majority,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,1,50,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,3,Respondent,Appointed by Winner,3,1,0,0,0
FS_2YD2Y9nPmkm8Q30,11/9/2015 12:08,11/9/2015 19:08,0,Blind,a high income economy,a middle income economy,Claimant wins,1,.,Fortune 500 company,Fortune 500 company,by majority,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,NA,Claimant,Blind,NA,NA,NA,NA,NA
FS_2xXc6J5O84aFPMV,10/28/2015 6:04,10/28/2015 12:04,0,Claimant,a high income economy,a low income economy,Respondent wins,1,by the claimant.,modest but growing local company in an emerging economy country,Fortune 500 company,by majority,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,NA,Respondent,Appointed by Loser,NA,NA,NA,NA,NA
FS_2wH3roSz7WaKGLW,10/29/2015 5:35,10/29/2015 11:35,0,Blind,a high income economy,a middle income economy,Outside jurisdiction,0,.,Fortune 500 company,Fortune 500 company,unanimously,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746,NA,Respondent,Blind,NA,NA,NA,NA,NA
FS_2vZLhemMkXzStRH,10/28/2015 10:31,10/28/2015 16:31,0,Blind,a high income economy,a middle income economy,Respondent wins,0,.,Fortune 500 company,Fortune 500 company,by majority,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747,NA,Respondent,Blind,NA,NA,NA,NA,NA
FS_2tg26vhosLNEUQS,10/28/2015 9:41,10/28/2015 15:41,0,Blind,a middle income economy,a middle income economy,Claimant without legal merit,1,.,modest but growing local company in an emerging economy country,modest but growing local company in an emerging economy country,unanimously,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754,NA,Respondent,Blind,NA,NA,NA,NA,NA
FS_2tfZ8tOBOV0PY0A,11/10/2015 8:37,11/10/2015 15:37,0,Blind,a middle income economy,a low income economy,Outside jurisdiction,1,.,Fortune 500 company,Fortune 500 company,unanimously,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755,NA,Respondent,Blind,NA,NA,NA,NA,NA
FS_2RaVRfMyWdCu92p,10/27/2015 15:32,10/27/2015 21:32,0,Parties,a middle income economy,a low income economy,Claimant wins,0,by the parties.,modest but growing local company in an emerging economy country,modest but growing local company in an emerging economy country,by majority,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,1,100,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,5,Claimant,Parties,5,0,0,1,1
FS_2PcGRTJvUCSuBW8,10/28/2015 4:31,10/28/2015 10:31,0,Parties,a high income economy,a low income economy,Claimant wins,0,by the parties.,modest but growing local company in an emerging economy country,modest but growing local company in an emerging economy country,unanimously,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,NA,Claimant,Parties,NA,NA,NA,NA,NA
FS_2OJuizd9YUkFyIe,10/28/2015 9:50,10/28/2015 15:50,0,Blind,a high income economy,a low income economy,Claimant wins,0,.,Fortune 500 company,Fortune 500 company,unanimously,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,NA,Claimant,Blind,NA,NA,NA,NA,NA
FS_2OGyccJqdVD87S5,10/27/2015 17:11,10/27/2015 23:11,0,Parties,a middle income economy,a middle income economy,Respondent wins,1,by the parties.,modest but growing local company in an emerging economy country,Fortune 500 company,unanimously,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,Respondent,Parties,NA,NA,NA,NA,NA
FS_2f8TiOzEGXlWOrU,10/28/2015 3:25,10/28/2015 9:25,0,Blind,a high income economy,a middle income economy,Respondent wins,0,.,Fortune 500 company,modest but growing local company in an emerging economy country,by majority,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770,NA,Respondent,Blind,NA,NA,NA,NA,NA
FS_2dXxzlst55pXUz0,10/28/2015 2:01,10/28/2015 8:01,0,Blind,a high income economy,a low income economy,Outside jurisdiction,0,.,modest but growing local company in an emerging economy country,Fortune 500 company,by majority,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773,1,Respondent,Blind,5,0,0,1,1
FS_2doH6Pzh7FunsSs,10/28/2015 7:00,10/28/2015 13:00,0,Claimant,a high income economy,a middle income economy,Outside jurisdiction,0,by the claimant.,modest but growing local company in an emerging economy country,modest but growing local company in an emerging economy country,unanimously,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775,NA,Respondent,Appointed by Loser,NA,NA,NA,NA,NA
FS_2D8G5KNbyiVAyEt,10/28/2015 9:40,10/28/2015 15:40,0,Parties,a high income economy,a middle income economy,Claimant without legal merit,1,by the parties.,Fortune 500 company,modest but growing local company in an emerging economy country,by majority,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778,NA,Respondent,Parties,NA,NA,NA,NA,NA
FS_2D2n12bQr2qrK80,10/27/2015 15:27,10/27/2015 21:27,0,Blind,a high income economy,a low income economy,Outside jurisdiction,1,.,Fortune 500 company,modest but growing local company in an emerging economy country,by majority,"each presented equally credible witnesses. The claimant’s expert calculated damages for US$4,002,100.00. The respondent’s expert calculated damages for US$1,059,307.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779,NA,Respondent,Blind,NA,NA,NA,NA,NA
FS_2bI7TuSVbOtphZN,10/28/2015 3:57,10/28/2015 9:57,0,Blind,a middle income economy,a middle income economy,Outside jurisdiction,1,.,Fortune 500 company,modest but growing local company in an emerging economy country,by majority,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782,NA,Respondent,Blind,NA,NA,NA,NA,NA
FS_28NwFuXkheaGnD0,10/28/2015 1:46,10/28/2015 7:46,0,Parties,a middle income economy,a low income economy,Respondent wins,0,by the parties.,modest but growing local company in an emerging economy country,Fortune 500 company,unanimously,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,parties shoud ideally be bearing their own costs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786,3,Respondent,Parties,3,1,0,0,0
FS_25RRw18nshgXYzr,11/22/2015 23:42,11/23/2015 6:42,0,Claimant,a middle income economy,a middle income economy,Claimant wins,0,by the claimant.,Fortune 500 company,modest but growing local company in an emerging economy country,by majority,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789,NA,Claimant,Appointed by Winner,NA,NA,NA,NA,NA
FS_24OQrlS3IU0i0fc,10/28/2015 8:51,10/28/2015 14:51,0,Claimant,a middle income economy,a low income economy,Claimant wins,1,by the claimant.,Fortune 500 company,modest but growing local company in an emerging economy country,by majority,"agreed on an independent expert randomly selected from a pool of qualified experts who calculated damages for US$2,034,040.00.",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,NA,Claimant,Appointed by Winner,NA,NA,NA,NA,NA
